week_start_date,sku_id,product_family,demand_qty,future_4wk_avg_demand,unit_cost,on_hand_qty,supplier_id,lead_time_days,stockout_flag
2024-04-22,CB-1137,Trip Unit,129.0,131.8,144.66,0,SUP-105,42,1
2024-01-22,CB-1135,Contact Assembly,44.0,31.2,131.31,0,SUP-103,28,1
2025-10-27,CB-1176,Molded Case,61.0,58.5,114.33,58,SUP-108,7,0
2024-07-01,CB-1186,Terminal Block,94.0,94.2,105.1,121,SUP-106,7,0
2024-01-29,CB-1023,Contact Assembly,0.0,0.0,103.45,36,SUP-111,28,0
2024-01-01,CB-1191,Contact Assembly,101.0,104.0,110.95,336,SUP-111,28,0
2025-11-03,CB-1011,Contact Assembly,116.0,102.5,10.28,247,SUP-111,21,0
2024-05-06,CB-1188,Molded Case,91.0,101.0,92.73,21,SUP-108,28,0
2024-09-30,CB-1046,Terminal Block,45.0,39.8,33.88,84,SUP-110,14,0
2024-02-12,CB-1194,Terminal Block,145.0,132.0,8.9,470,SUP-102,14,0
2025-04-28,CB-1114,Terminal Block,59.0,59.5,103.89,28,SUP-106,14,0
2025-08-04,CB-1177,Trip Unit,16.0,4.0,132.9,7,SUP-109,21,0
2024-01-22,CB-1172,Molded Case,93.0,106.8,144.67,496,SUP-104,14,0
2024-04-15,CB-1045,Trip Unit,75.0,70.8,56.81,10,SUP-109,35,0
2025-01-13,CB-1110,Terminal Block,56.0,74.5,123.33,282,SUP-102,14,0
2024-06-03,CB-1049,Trip Unit,91.0,103.2,17.49,51,SUP-101,7,0
2025-02-10,CB-1047,Contact Assembly,25.0,17.0,130.2,0,SUP-111,7,1
2024-09-09,CB-1088,Molded Case,0.0,0.0,73.07,27,SUP-104,7,0
2024-08-05,CB-1098,Terminal Block,24.0,31.8,110.07,132,SUP-102,35,0
2024-09-09,CB-1167,Contact Assembly,34.0,33.8,140.38,129,SUP-111,21,0
2024-10-14,CB-1197,Trip Unit,27.0,42.5,118.31,134,SUP-105,28,0
2025-01-20,CB-1117,Trip Unit,0.0,0.0,166.66,32,SUP-109,7,0
2024-10-07,CB-1090,Terminal Block,31.0,12.0,53.34,11,SUP-106,21,0
2024-08-26,CB-1139,Contact Assembly,15.0,13.5,47.48,19,SUP-107,42,0
2025-07-07,CB-1149,Trip Unit,0.0,22.8,67.14,11,SUP-105,28,0
2025-10-20,CB-1017,Trip Unit,46.0,48.5,126.8,236,SUP-105,7,0
2024-08-19,CB-1071,Contact Assembly,77.0,76.0,178.65,157,SUP-111,14,0
2025-02-24,CB-1002,Terminal Block,72.0,53.8,19.22,217,SUP-102,21,0
2025-05-12,CB-1099,Contact Assembly,42.0,10.5,75.73,0,SUP-103,35,1
2024-10-21,CB-1111,Contact Assembly,94.0,88.0,92.05,404,SUP-103,35,0
2025-06-30,CB-1052,Molded Case,81.0,88.0,106.81,174,SUP-104,14,0
2025-12-15,CB-1135,Contact Assembly,52.0,49.0,131.31,32,SUP-103,28,0
2025-09-08,CB-1017,Trip Unit,45.0,48.2,126.8,53,SUP-105,7,0
2024-04-15,CB-1122,Terminal Block,59.0,58.8,154.72,179,SUP-102,7,0
2024-10-28,CB-1188,Molded Case,69.0,70.5,92.73,253,SUP-108,28,0
2024-07-01,CB-1172,Molded Case,107.0,114.2,144.67,378,SUP-104,14,0
2024-03-25,CB-1179,Contact Assembly,34.0,57.8,111.05,180,SUP-111,28,0
2024-09-09,CB-1178,Terminal Block,71.0,67.5,50.56,324,SUP-110,7,0
2025-07-14,CB-1188,Molded Case,75.0,93.5,92.73,244,SUP-108,28,0
2025-10-13,CB-1119,Contact Assembly,0.0,20.5,144.86,34,SUP-111,14,0
2024-08-19,CB-1003,Contact Assembly,0.0,0.0,142.03,67,SUP-103,35,0
2025-06-09,CB-1071,Contact Assembly,100.0,114.2,178.65,236,SUP-111,14,0
2025-06-30,CB-1113,Trip Unit,143.0,131.8,44.52,366,SUP-105,21,0
2024-07-22,CB-1154,Terminal Block,114.0,84.2,69.3,405,SUP-110,42,0
2024-12-09,CB-1079,Contact Assembly,39.0,38.5,157.73,193,SUP-107,21,0
2025-01-20,CB-1137,Trip Unit,129.0,130.5,144.66,80,SUP-105,42,0
2024-11-11,CB-1023,Contact Assembly,0.0,14.2,103.45,8,SUP-111,28,0
2025-08-25,CB-1138,Terminal Block,92.0,54.5,141.42,282,SUP-106,42,0
2025-06-30,CB-1187,Contact Assembly,55.0,46.2,169.46,171,SUP-107,14,0
2024-01-29,CB-1054,Terminal Block,142.0,127.0,107.39,0,SUP-106,42,1
2025-08-18,CB-1040,Molded Case,62.0,59.2,173.24,262,SUP-104,21,0
2024-12-16,CB-1164,Molded Case,57.0,54.2,179.84,147,SUP-108,14,0
2024-10-14,CB-1015,Contact Assembly,97.0,90.8,86.94,298,SUP-103,21,0
2025-12-22,CB-1007,Contact Assembly,113.0,120.7,13.83,425,SUP-107,7,0
2025-09-22,CB-1198,Terminal Block,101.0,96.5,142.27,245,SUP-106,28,0
2025-09-29,CB-1079,Contact Assembly,38.0,34.5,157.73,130,SUP-107,21,0
2025-07-14,CB-1151,Contact Assembly,109.0,100.2,80.23,113,SUP-107,7,0
2025-07-07,CB-1072,Molded Case,0.0,0.0,135.38,36,SUP-100,21,0
2024-01-22,CB-1011,Contact Assembly,115.0,121.0,10.28,372,SUP-111,21,0
2024-03-25,CB-1194,Terminal Block,142.0,133.8,8.9,158,SUP-102,14,0
2024-07-15,CB-1108,Molded Case,86.0,97.8,6.25,127,SUP-100,14,0
2025-09-01,CB-1114,Terminal Block,43.0,39.5,103.89,96,SUP-106,14,0
2024-03-11,CB-1067,Contact Assembly,107.0,93.5,145.96,62,SUP-107,14,0
2024-09-16,CB-1164,Molded Case,44.0,43.0,179.84,87,SUP-108,14,0
2024-06-24,CB-1009,Trip Unit,0.0,0.0,174.8,65,SUP-109,35,0
2025-09-29,CB-1005,Trip Unit,54.0,52.8,116.79,171,SUP-105,14,0
2024-07-01,CB-1176,Molded Case,56.0,72.2,114.33,255,SUP-108,7,0
2024-09-30,CB-1065,Trip Unit,49.0,50.2,43.36,344,SUP-105,28,0
2024-07-08,CB-1080,Molded Case,45.0,49.2,57.58,164,SUP-108,28,0
2024-04-15,CB-1195,Contact Assembly,125.0,128.5,42.54,217,SUP-103,21,0
2025-07-28,CB-1128,Molded Case,77.0,75.0,170.92,273,SUP-108,21,0
2024-01-01,CB-1019,Contact Assembly,0.0,0.0,53.68,16,SUP-107,42,0
2025-06-30,CB-1029,Trip Unit,80.0,96.8,153.98,98,SUP-105,14,0
2025-05-12,CB-1172,Molded Case,144.0,163.2,144.67,332,SUP-104,14,0
2024-08-05,CB-1023,Contact Assembly,0.0,0.0,103.45,57,SUP-111,28,0
2024-06-17,CB-1170,Terminal Block,111.0,97.8,110.05,26,SUP-102,7,0
2024-01-22,CB-1142,Terminal Block,31.0,45.8,85.21,278,SUP-110,14,0
2024-07-15,CB-1023,Contact Assembly,0.0,0.0,103.45,57,SUP-111,28,0
2024-07-15,CB-1191,Contact Assembly,112.0,115.0,110.95,133,SUP-111,28,0
2025-07-07,CB-1125,Trip Unit,128.0,72.5,43.78,249,SUP-105,7,0
2024-11-04,CB-1048,Molded Case,57.0,51.5,113.85,160,SUP-100,35,0
2025-05-26,CB-1039,Contact Assembly,61.0,52.2,18.06,7,SUP-103,28,0
2024-12-02,CB-1003,Contact Assembly,0.0,0.0,142.03,52,SUP-103,35,0
2025-03-03,CB-1142,Terminal Block,69.0,77.8,85.21,33,SUP-110,14,0
2025-12-15,CB-1088,Molded Case,0.0,0.0,73.07,18,SUP-104,7,0
2024-10-07,CB-1047,Contact Assembly,0.0,0.0,130.2,37,SUP-111,7,0
2024-07-01,CB-1111,Contact Assembly,113.0,100.8,92.05,61,SUP-103,35,0
2025-06-02,CB-1158,Terminal Block,53.0,34.8,4.68,74,SUP-102,7,0
2024-04-29,CB-1168,Molded Case,61.0,66.5,164.14,27,SUP-100,7,0
2025-02-17,CB-1106,Terminal Block,76.0,81.0,165.97,0,SUP-110,35,1
2024-12-16,CB-1117,Trip Unit,0.0,7.0,166.66,32,SUP-109,7,0
2025-08-04,CB-1042,Terminal Block,0.0,0.0,140.73,68,SUP-106,35,0
2024-03-11,CB-1156,Molded Case,68.0,61.0,153.47,75,SUP-100,35,0
2024-12-02,CB-1146,Terminal Block,85.0,83.2,119.27,214,SUP-102,7,0
2024-03-11,CB-1180,Molded Case,103.0,98.5,111.89,217,SUP-100,42,0
2025-09-29,CB-1157,Trip Unit,32.0,22.5,106.92,81,SUP-101,7,0
2025-06-09,CB-1126,Terminal Block,148.0,153.8,67.53,217,SUP-106,21,0
2025-09-15,CB-1093,Trip Unit,61.0,62.5,174.01,366,SUP-109,35,0
2025-08-18,CB-1034,Terminal Block,72.0,71.5,6.53,329,SUP-110,21,0
2024-04-01,CB-1006,Terminal Block,26.0,18.5,81.21,0,SUP-106,42,1
2024-07-15,CB-1077,Trip Unit,0.0,0.0,24.29,60,SUP-105,42,0
2025-12-01,CB-1123,Contact Assembly,49.0,52.0,116.02,334,SUP-103,35,0
2025-05-05,CB-1071,Contact Assembly,119.0,123.8,178.65,34,SUP-111,14,0
2024-04-08,CB-1170,Terminal Block,126.0,121.5,110.05,297,SUP-102,7,0
2025-03-31,CB-1062,Terminal Block,78.0,73.2,21.77,173,SUP-102,42,0
2025-03-03,CB-1082,Terminal Block,106.0,96.2,4.97,212,SUP-110,42,0
2025-10-20,CB-1101,Trip Unit,37.0,32.8,83.07,288,SUP-105,42,0
2024-12-02,CB-1196,Molded Case,58.0,79.8,102.92,75,SUP-104,21,0
2025-03-24,CB-1170,Terminal Block,122.0,130.8,110.05,290,SUP-102,7,0
2025-04-07,CB-1145,Trip Unit,0.0,0.0,23.29,49,SUP-101,42,0
2025-09-08,CB-1151,Contact Assembly,68.0,78.2,80.23,196,SUP-107,7,0
2025-01-13,CB-1067,Contact Assembly,89.0,83.2,145.96,321,SUP-107,14,0
2025-07-28,CB-1193,Trip Unit,68.0,67.5,106.92,212,SUP-101,42,0
2025-02-24,CB-1167,Contact Assembly,61.0,58.0,140.38,23,SUP-111,21,0
2025-08-11,CB-1131,Contact Assembly,47.0,40.5,97.06,73,SUP-111,14,0
2025-03-03,CB-1119,Contact Assembly,0.0,0.0,144.86,43,SUP-111,14,0
2024-06-24,CB-1074,Terminal Block,70.0,75.2,139.53,177,SUP-102,42,0
2024-11-04,CB-1093,Trip Unit,57.0,57.5,174.01,160,SUP-109,35,0
2024-03-25,CB-1094,Terminal Block,22.0,38.5,168.11,165,SUP-110,21,0
2024-04-15,CB-1057,Trip Unit,6.0,27.5,168.96,58,SUP-109,35,0
2024-12-16,CB-1066,Terminal Block,42.0,43.0,100.99,110,SUP-106,42,0
2025-12-01,CB-1189,Trip Unit,98.0,93.2,23.66,370,SUP-109,42,0
2025-08-11,CB-1018,Terminal Block,89.0,104.8,150.23,137,SUP-106,35,0
2024-07-29,CB-1067,Contact Assembly,74.0,75.0,145.96,356,SUP-107,14,0
2025-07-28,CB-1002,Terminal Block,73.0,64.2,19.22,145,SUP-102,21,0
2024-11-11,CB-1189,Trip Unit,90.0,83.5,23.66,248,SUP-109,42,0
2025-04-14,CB-1182,Terminal Block,128.0,126.0,18.78,269,SUP-102,42,0
2025-10-06,CB-1176,Molded Case,62.0,51.0,114.33,217,SUP-108,7,0
2024-06-17,CB-1066,Terminal Block,56.0,49.8,100.99,168,SUP-106,42,0
2024-05-06,CB-1097,Trip Unit,0.0,0.0,43.79,76,SUP-101,14,0
2024-04-29,CB-1067,Contact Assembly,103.0,90.5,145.96,70,SUP-107,14,0
2025-10-20,CB-1028,Molded Case,93.0,99.8,80.02,160,SUP-104,28,0
2024-11-04,CB-1058,Terminal Block,18.0,19.8,86.54,84,SUP-110,21,0
2025-09-01,CB-1123,Contact Assembly,45.0,48.0,116.02,189,SUP-103,35,0
2024-09-09,CB-1137,Trip Unit,89.0,90.0,144.66,574,SUP-105,42,0
2024-08-12,CB-1060,Molded Case,71.0,68.8,6.34,367,SUP-100,14,0
2025-03-03,CB-1068,Molded Case,66.0,72.2,171.64,104,SUP-108,35,0
2025-06-02,CB-1103,Contact Assembly,88.0,75.2,21.19,172,SUP-107,42,0
2025-01-13,CB-1097,Trip Unit,0.0,11.2,43.79,50,SUP-101,14,0
2025-06-02,CB-1053,Trip Unit,94.0,96.5,105.64,228,SUP-105,14,0
2024-11-25,CB-1109,Trip Unit,40.0,38.2,11.98,73,SUP-101,14,0
2025-11-03,CB-1163,Contact Assembly,16.0,16.8,151.05,93,SUP-107,35,0
2024-11-25,CB-1049,Trip Unit,85.0,92.8,17.49,160,SUP-101,7,0
2025-03-10,CB-1148,Molded Case,64.0,67.8,161.96,0,SUP-104,35,1
2025-04-21,CB-1030,Terminal Block,139.0,138.0,12.85,310,SUP-106,21,0
2024-12-30,CB-1187,Contact Assembly,53.0,44.0,169.46,76,SUP-107,14,0
2025-03-24,CB-1130,Terminal Block,32.0,33.0,153.12,0,SUP-110,21,1
2025-06-09,CB-1084,Molded Case,162.0,157.2,92.37,130,SUP-100,7,0
2024-02-12,CB-1057,Trip Unit,27.0,25.0,168.96,198,SUP-109,35,0
2025-05-19,CB-1091,Contact Assembly,0.0,0.0,101.05,45,SUP-107,21,0
2025-11-10,CB-1116,Molded Case,53.0,61.8,20.55,106,SUP-108,7,0
2025-12-01,CB-1111,Contact Assembly,90.0,106.0,92.05,255,SUP-103,35,0
2024-06-10,CB-1151,Contact Assembly,105.0,105.5,80.23,195,SUP-107,7,0
2024-05-13,CB-1061,Trip Unit,0.0,0.0,27.39,38,SUP-101,7,0
2025-06-02,CB-1173,Trip Unit,0.0,32.0,126.42,54,SUP-105,7,0
2024-06-17,CB-1153,Trip Unit,22.0,52.2,141.0,148,SUP-109,42,0
2025-10-20,CB-1038,Terminal Block,51.0,49.0,56.02,214,SUP-102,35,0
2025-12-15,CB-1081,Trip Unit,0.0,0.0,91.38,61,SUP-109,14,0
2024-09-09,CB-1161,Trip Unit,84.0,82.5,141.18,364,SUP-105,28,0
2024-07-15,CB-1130,Terminal Block,25.0,17.8,153.12,108,SUP-110,21,0
2025-06-09,CB-1121,Trip Unit,46.0,11.5,97.65,0,SUP-101,35,1
2024-10-28,CB-1045,Trip Unit,58.0,35.0,56.81,242,SUP-109,35,0
2025-03-03,CB-1096,Molded Case,56.0,58.2,21.87,144,SUP-100,21,0
2025-06-30,CB-1108,Molded Case,134.0,116.5,6.25,248,SUP-100,14,0
2025-01-13,CB-1043,Contact Assembly,44.0,41.8,50.82,0,SUP-107,35,1
2025-03-31,CB-1094,Terminal Block,64.0,70.2,168.11,159,SUP-110,21,0
2024-10-07,CB-1175,Contact Assembly,45.0,49.2,92.05,272,SUP-107,7,0
2025-10-27,CB-1190,Terminal Block,41.0,38.0,51.86,153,SUP-110,21,0
2024-02-12,CB-1030,Terminal Block,115.0,102.2,12.85,112,SUP-106,21,0
2025-02-17,CB-1108,Molded Case,143.0,132.8,6.25,173,SUP-100,14,0
2025-05-26,CB-1019,Contact Assembly,0.0,18.8,53.68,0,SUP-107,42,0
2025-02-10,CB-1065,Trip Unit,90.0,82.5,43.36,226,SUP-105,28,0
2024-06-10,CB-1115,Contact Assembly,63.0,60.5,68.82,103,SUP-107,14,0
2025-07-28,CB-1032,Molded Case,48.0,36.8,141.64,205,SUP-108,14,0
2025-04-07,CB-1196,Molded Case,173.0,145.5,102.92,0,SUP-104,21,1
2024-07-22,CB-1199,Contact Assembly,35.0,24.2,113.62,22,SUP-107,14,0
2024-04-15,CB-1021,Trip Unit,89.0,90.2,142.18,0,SUP-109,35,1
2025-04-21,CB-1099,Contact Assembly,44.0,11.0,75.73,0,SUP-103,35,1
2025-05-12,CB-1151,Contact Assembly,115.0,120.8,80.23,311,SUP-107,7,0
2024-09-23,CB-1072,Molded Case,0.0,9.2,135.38,21,SUP-100,21,0
2024-10-07,CB-1077,Trip Unit,14.0,7.0,24.29,70,SUP-105,42,0
2024-05-20,CB-1070,Terminal Block,0.0,0.0,31.72,49,SUP-110,28,0
2024-10-28,CB-1007,Contact Assembly,97.0,92.0,13.83,212,SUP-107,7,0
2024-11-04,CB-1122,Terminal Block,40.0,48.5,154.72,128,SUP-102,7,0
2024-09-16,CB-1157,Trip Unit,30.0,19.0,106.92,59,SUP-101,7,0
2025-04-28,CB-1017,Trip Unit,69.0,71.8,126.8,10,SUP-105,7,0
2025-12-08,CB-1147,Contact Assembly,42.0,45.5,121.64,131,SUP-103,42,0
2024-09-16,CB-1059,Contact Assembly,48.0,46.2,94.92,272,SUP-111,42,0
2025-07-14,CB-1149,Trip Unit,37.0,9.2,67.14,0,SUP-105,28,1
2024-11-04,CB-1055,Contact Assembly,70.0,69.0,88.11,291,SUP-107,7,0
2024-06-17,CB-1002,Terminal Block,38.0,48.0,19.22,29,SUP-102,21,0
2024-08-12,CB-1014,Terminal Block,66.0,72.2,85.85,397,SUP-102,42,0
2024-01-29,CB-1160,Molded Case,89.0,68.8,81.01,0,SUP-104,35,1
2025-07-21,CB-1084,Molded Case,135.0,125.5,92.37,367,SUP-100,7,0
2025-01-06,CB-1153,Trip Unit,11.0,31.2,141.0,141,SUP-109,42,0
2025-12-22,CB-1008,Molded Case,11.0,37.7,114.62,0,SUP-108,28,1
2024-06-17,CB-1099,Contact Assembly,51.0,12.8,75.73,0,SUP-103,35,1
2025-05-19,CB-1066,Terminal Block,61.0,57.8,100.99,72,SUP-106,42,0
2025-06-16,CB-1107,Contact Assembly,128.0,124.2,29.77,47,SUP-111,7,0
2025-02-17,CB-1104,Molded Case,155.0,151.2,108.01,0,SUP-108,35,1
2024-08-19,CB-1008,Molded Case,0.0,10.2,114.62,56,SUP-108,28,0
2025-08-25,CB-1152,Molded Case,80.0,75.8,132.02,339,SUP-108,42,0
2024-03-18,CB-1132,Molded Case,67.0,71.2,53.65,22,SUP-100,35,0
2025-04-07,CB-1106,Terminal Block,81.0,80.0,165.97,0,SUP-110,35,1
2024-07-22,CB-1006,Terminal Block,0.0,0.0,81.21,74,SUP-106,42,0
2024-08-05,CB-1058,Terminal Block,1.0,10.5,86.54,62,SUP-110,21,0
2025-09-29,CB-1078,Terminal Block,43.0,10.8,29.71,20,SUP-106,14,0
2025-05-05,CB-1195,Contact Assembly,137.0,132.2,42.54,32,SUP-103,21,0
2024-08-19,CB-1198,Terminal Block,104.0,96.8,142.27,243,SUP-106,28,0
2024-10-28,CB-1120,Molded Case,52.0,30.5,116.54,0,SUP-100,42,1
2025-09-08,CB-1157,Trip Unit,43.0,29.0,106.92,8,SUP-101,7,0
2025-07-21,CB-1129,Trip Unit,50.0,16.2,60.78,42,SUP-109,42,0
2025-03-10,CB-1063,Contact Assembly,45.0,34.5,119.55,57,SUP-103,7,0
2024-12-16,CB-1042,Terminal Block,0.0,0.0,140.73,63,SUP-106,35,0
2025-03-24,CB-1049,Trip Unit,124.0,118.2,17.49,187,SUP-101,7,0
2025-05-12,CB-1062,Terminal Block,81.0,56.5,21.77,73,SUP-102,42,0
2025-03-03,CB-1085,Trip Unit,70.0,100.0,37.96,0,SUP-101,35,1
2024-08-19,CB-1047,Contact Assembly,0.0,0.0,130.2,37,SUP-111,7,0
2024-07-08,CB-1001,Trip Unit,16.0,4.0,154.9,29,SUP-101,28,0
2024-09-30,CB-1017,Trip Unit,39.0,42.5,126.8,170,SUP-105,7,0
2025-05-05,CB-1194,Terminal Block,142.0,149.5,8.9,396,SUP-102,14,0
2024-07-15,CB-1039,Contact Assembly,41.0,46.5,18.06,59,SUP-103,28,0
2024-08-19,CB-1062,Terminal Block,26.0,43.0,21.77,142,SUP-102,42,0
2024-08-12,CB-1043,Contact Assembly,21.0,28.0,50.82,163,SUP-107,35,0
2024-03-04,CB-1191,Contact Assembly,150.0,138.0,110.95,179,SUP-111,28,0
2024-11-04,CB-1135,Contact Assembly,22.0,20.0,131.31,97,SUP-103,28,0
2025-10-06,CB-1081,Trip Unit,0.0,21.0,91.38,29,SUP-109,14,0
2025-04-21,CB-1134,Terminal Block,0.0,8.0,25.95,38,SUP-102,14,0
2024-06-03,CB-1143,Contact Assembly,34.0,33.8,144.37,61,SUP-111,35,0
2025-09-08,CB-1189,Trip Unit,79.0,82.0,23.66,204,SUP-109,42,0
2025-02-24,CB-1157,Trip Unit,71.0,47.2,106.92,5,SUP-101,7,0
2025-11-03,CB-1149,Trip Unit,0.0,0.0,67.14,65,SUP-105,28,0
2024-07-08,CB-1155,Contact Assembly,0.0,16.0,171.34,59,SUP-111,7,0
2025-08-04,CB-1188,Molded Case,83.0,83.0,92.73,346,SUP-108,28,0
2025-12-01,CB-1076,Molded Case,48.0,82.0,49.09,216,SUP-104,21,0
2025-10-27,CB-1148,Molded Case,45.0,48.2,161.96,146,SUP-104,35,0
2024-03-11,CB-1013,Trip Unit,0.0,52.5,60.33,374,SUP-101,21,0
2025-06-02,CB-1075,Contact Assembly,103.0,102.2,19.27,233,SUP-103,21,0
2025-02-24,CB-1003,Contact Assembly,0.0,13.5,142.03,13,SUP-103,35,0
2024-12-30,CB-1112,Molded Case,0.0,15.5,153.58,1,SUP-104,14,0
2024-01-29,CB-1115,Contact Assembly,58.0,59.5,68.82,159,SUP-107,14,0
2024-03-25,CB-1139,Contact Assembly,0.0,0.0,47.48,56,SUP-107,42,0
2025-01-13,CB-1174,Terminal Block,48.0,18.0,9.63,18,SUP-106,35,0
2024-08-05,CB-1090,Terminal Block,0.0,0.0,53.34,59,SUP-106,21,0
2025-10-20,CB-1140,Molded Case,20.0,26.2,19.37,49,SUP-108,42,0
2024-04-15,CB-1172,Molded Case,132.0,139.8,144.67,296,SUP-104,14,0
2025-12-08,CB-1119,Contact Assembly,11.0,15.0,144.86,35,SUP-111,14,0
2025-09-29,CB-1060,Molded Case,59.0,63.8,6.34,176,SUP-100,14,0
2025-06-09,CB-1060,Molded Case,101.0,94.5,6.34,71,SUP-100,14,0
2025-11-10,CB-1166,Terminal Block,0.0,0.0,7.65,56,SUP-110,28,0
2024-12-09,CB-1052,Molded Case,77.0,70.0,106.81,37,SUP-104,14,0
2025-06-02,CB-1030,Terminal Block,133.0,132.5,12.85,339,SUP-106,21,0
2024-05-13,CB-1181,Trip Unit,82.0,81.2,128.45,59,SUP-101,14,0
2024-09-16,CB-1010,Terminal Block,20.0,8.0,140.66,26,SUP-110,21,0
2024-04-15,CB-1191,Contact Assembly,151.0,144.0,110.95,335,SUP-111,28,0
2025-07-07,CB-1034,Terminal Block,86.0,88.8,6.53,104,SUP-110,21,0
2024-03-18,CB-1191,Contact Assembly,131.0,138.2,110.95,388,SUP-111,28,0
2025-12-01,CB-1185,Trip Unit,78.0,79.2,170.42,69,SUP-105,21,0
2024-03-04,CB-1052,Molded Case,69.0,79.2,106.81,103,SUP-104,14,0
2024-01-22,CB-1199,Contact Assembly,26.0,22.0,113.62,107,SUP-107,14,0
2025-11-03,CB-1144,Molded Case,25.0,23.5,108.93,135,SUP-100,35,0
2024-12-09,CB-1196,Molded Case,70.0,55.8,102.92,352,SUP-104,21,0
2025-10-20,CB-1059,Contact Assembly,62.0,57.0,94.92,333,SUP-111,42,0
2024-12-09,CB-1120,Molded Case,0.0,0.0,116.54,34,SUP-100,42,0
2024-10-14,CB-1157,Trip Unit,38.0,28.8,106.92,125,SUP-101,7,0
2025-01-06,CB-1069,Trip Unit,137.0,132.2,47.93,218,SUP-109,28,0
2024-06-03,CB-1159,Contact Assembly,50.0,52.2,54.93,131,SUP-103,35,0
2025-05-19,CB-1125,Trip Unit,73.0,72.8,43.78,175,SUP-105,7,0
2024-12-30,CB-1088,Molded Case,0.0,8.0,73.07,18,SUP-104,7,0
2025-07-14,CB-1057,Trip Unit,38.0,25.8,168.96,75,SUP-109,35,0
2025-09-22,CB-1183,Contact Assembly,67.0,66.2,83.89,372,SUP-103,21,0
2024-12-16,CB-1004,Molded Case,120.0,114.8,82.44,295,SUP-104,35,0
2025-06-30,CB-1074,Terminal Block,63.0,78.2,139.53,235,SUP-102,42,0
2025-03-10,CB-1101,Trip Unit,58.0,63.0,83.07,0,SUP-105,42,1
2024-01-01,CB-1197,Trip Unit,23.0,39.0,118.31,176,SUP-105,28,0
2025-07-07,CB-1019,Contact Assembly,27.0,19.2,53.68,0,SUP-107,42,1
2024-02-05,CB-1139,Contact Assembly,0.0,0.0,47.48,3,SUP-107,42,0
2025-04-07,CB-1096,Molded Case,67.0,63.8,21.87,26,SUP-100,21,0
2024-09-02,CB-1190,Terminal Block,33.0,36.0,51.86,113,SUP-110,21,0
2024-06-10,CB-1068,Molded Case,63.0,62.0,171.64,217,SUP-108,35,0
2025-06-16,CB-1190,Terminal Block,53.0,55.8,51.86,5,SUP-110,21,0
2024-10-28,CB-1125,Trip Unit,43.0,45.8,43.78,95,SUP-105,7,0
2025-10-13,CB-1034,Terminal Block,62.0,67.0,6.53,119,SUP-110,21,0
2024-01-15,CB-1101,Trip Unit,89.0,80.3,83.07,5,SUP-105,42,0
2025-06-16,CB-1027,Contact Assembly,102.0,90.0,56.45,170,SUP-103,7,0
2025-09-22,CB-1155,Contact Assembly,0.0,13.0,171.34,54,SUP-111,7,0
2024-08-12,CB-1132,Molded Case,49.0,37.0,53.65,102,SUP-100,35,0
2024-11-04,CB-1092,Molded Case,33.0,20.8,21.3,116,SUP-108,7,0
2025-11-03,CB-1053,Trip Unit,82.0,74.8,105.64,156,SUP-105,14,0
2024-06-03,CB-1153,Trip Unit,88.0,68.5,141.0,7,SUP-109,42,0
2024-04-08,CB-1151,Contact Assembly,108.0,110.5,80.23,401,SUP-107,7,0
2024-02-26,CB-1168,Molded Case,58.0,63.5,164.14,162,SUP-100,7,0
2024-12-02,CB-1160,Molded Case,46.0,49.0,81.01,206,SUP-104,35,0
2024-01-22,CB-1168,Molded Case,58.0,56.0,164.14,231,SUP-100,7,0
2024-05-27,CB-1041,Trip Unit,0.0,0.0,49.69,57,SUP-105,21,0
2024-06-03,CB-1082,Terminal Block,72.0,77.2,4.97,158,SUP-110,42,0
2025-09-08,CB-1035,Contact Assembly,97.0,106.0,84.48,130,SUP-111,35,0
2025-09-22,CB-1099,Contact Assembly,0.0,0.0,75.73,55,SUP-103,35,0
2025-01-27,CB-1126,Terminal Block,141.0,143.8,67.53,104,SUP-106,21,0
2025-07-07,CB-1059,Contact Assembly,63.0,65.8,94.92,109,SUP-111,42,0
2025-03-31,CB-1018,Terminal Block,154.0,151.8,150.23,147,SUP-106,35,0
2025-12-22,CB-1160,Molded Case,67.0,55.0,81.01,86,SUP-104,35,0
2025-07-07,CB-1152,Molded Case,83.0,83.0,132.02,219,SUP-108,42,0
2025-09-01,CB-1101,Trip Unit,28.0,44.8,83.07,136,SUP-105,42,0
2025-02-17,CB-1172,Molded Case,160.0,148.8,144.67,220,SUP-104,14,0
2025-01-27,CB-1074,Terminal Block,72.0,82.8,139.53,276,SUP-102,42,0
2024-07-01,CB-1119,Contact Assembly,0.0,0.0,144.86,34,SUP-111,14,0
2025-03-24,CB-1084,Molded Case,175.0,178.0,92.37,373,SUP-100,7,0
2025-01-13,CB-1072,Molded Case,21.0,5.2,135.38,20,SUP-100,21,0
2025-12-22,CB-1006,Terminal Block,0.0,19.7,81.21,11,SUP-106,42,0
2025-06-23,CB-1186,Terminal Block,122.0,112.5,105.1,232,SUP-106,7,0
2025-03-03,CB-1170,Terminal Block,135.0,121.5,110.05,269,SUP-102,7,0
2025-02-03,CB-1028,Molded Case,128.0,128.5,80.02,33,SUP-104,28,0
2024-03-25,CB-1077,Trip Unit,0.0,21.5,24.29,0,SUP-105,42,0
2025-10-27,CB-1139,Contact Assembly,32.0,8.0,47.48,35,SUP-107,42,0
2024-06-03,CB-1199,Contact Assembly,27.0,20.0,113.62,88,SUP-107,14,0
